0,1,2,3,4
-1.610407797435745,-0.02478585642826117,1.725726966008863,-0.5612228059431235,-1.8001426267782257
3.583104876648762,1.0087130295945492,0.39171624161960095,-0.4144298585841978,0.21977409643332618
-1.317121436073937,-0.07267077665241004,1.6866277533763143,-0.59152178908331,-1.888655832766723
-0.9781982054117222,-1.3152328856798614,-0.5207331212343245,-0.45299752162640217,0.17726832034542345
-0.6895168494498328,-1.7861297083531231,-1.004695723623642,-0.2769325121999559,-0.06342565666280525
0.5698590988018098,-2.004641829078618,-1.017205365091188,-0.48454443416794446,0.1240840572381526
1.4417207955914106,-1.173123967532827,0.630084864174043,-0.07246768518693021,-0.27300439137113564
-0.7719121989519073,0.661500622965659,1.4966026574151667,-1.081593189834506,0.8737623104419895
-0.5624882128613156,1.0291457686383312,-1.7796410149177748,-0.7110313917226554,0.9229895641848888
-1.3345384572414396,-0.28839559723257857,1.2377864043388382,-0.5165580842457214,-1.9338553842415023
0.23839431917368786,1.525746783926523,-0.9228947967621056,1.845000894143332,-1.3568309925305806
-1.4996435709263438,-1.1881421862912176,-0.8893316407908854,-0.6602514145923901,0.09699342079222531
-1.1096384604955454,-0.6267409272293041,-0.4286012018434493,-1.2743261624803488,0.9713054969993611
-0.9667157498218788,2.4556810445825668,0.4974201903892945,-0.9752961213069548,-0.893180814472719
3.5233930160959215,0.5680945265061481,-0.07275380695689102,-0.21126053875729373,-0.0680363751464336
0.5256750620878872,-1.8133137965607182,-0.6359512546723622,-0.43647670805778027,0.16410051671116577
-1.0517564117466147,-0.09230961206845384,1.7579322959897512,-0.6845679797209574,-1.7623511499410305
-0.8643668531625722,-1.242325333955249,-0.5064384964000789,-0.5741342229429085,0.16696753916500415
1.6824487372509949,-0.967171838166218,0.6110779818442396,-0.277334183883259,-0.213729207626083
-1.8450616008814356,-0.34021608673890724,2.03252833804269,1.3132831722668097,1.600343087076609
4.131966130609332,0.8223313431558139,0.311857108579218,-0.2847366918913112,0.2596501521152116
-0.8536865385420002,-0.9924936266468807,1.321772241821245,1.6260506830337422,1.103242852463205
3.939532684226098,1.0015102614838085,0.3812070800626164,-0.4247948122813471,0.38328994759213886
0.7244512234962927,-1.6951188457800037,-0.6041174128028096,-0.5764180954775592,0.30972736295996756
0.5533799425857084,-1.9928135888514316,-1.0961037616261822,-0.46589783786710887,-0.04697204976656455
-0.5274837468818068,-0.5904592099057642,1.2425297204915702,-0.46673674077232735,-1.901152295543126
0.13838359976978715,2.207267874480922,-0.09235254593249193,-0.5296109474556769,0.7167375590676057
-0.4902247504771554,-0.8785256301502788,1.4590340075483406,1.4140506263068702,1.487031843595977
0.36171989750393063,1.515707453217932,-0.46532206050176506,1.933697885541537,-1.3089774019083436
4.003412557874826,0.9143709678503205,0.3422427436769876,-0.3470469434851505,0.31063142607724475
-0.9820155440825314,-1.0090823630651455,1.341723022728317,1.6847177156148534,1.176261346536175
3.934751715987121,0.9445535847065007,0.35866179385383323,-0.36794422669902255,0.3276059536715727
1.1130344943644321,1.3526378635366736,-0.5031954690956838,1.8019465779918413,-1.23923714878044
1.793429119892427,-0.9642862231468428,0.6364072614063575,-0.27917256099335386,-0.06688267690793265
-1.039440349661188,-0.26039022196274847,1.7258513606257133,-0.549624921280948,-1.8849159314536086
-1.3288881826773502,1.5450188415641124,-0.3428843245835934,1.6422060677499855,-3.214166553305806
0.5062351674099709,0.4847177138678266,-2.206605121431689,-0.7675561089472807,0.9982754577292654
0.40520572766163726,-2.0167738926984082,-1.029250669329567,-0.43695791998664724,0.06541024384594116
